Sender,Message,Timestamp,Amount,Amount_Category
Sender_388,₹77825 has been credited to your account.,2025-01-09 12:37:52,77825.0,Very High Value
Sender_501,New update from your tax department.,2025-01-17 07:37:52,,
Sender_980,Game night at my place? Let me know!,2025-01-19 09:37:52,,
Sender_256,Your electricity bill of ₹1200 is due on 10th.,2025-01-12 12:37:52,,
Sender_525,Your train ticket to Delhi is confirmed.,2025-01-23 15:37:52,,
Sender_515,Congratulations! Your job application is shortlisted.,2025-01-16 04:37:52,,
Sender_105,"Congratulations! You are the lucky winner of ₹10,000 cash prize!",2025-01-04 11:37:52,,
Sender_325,Dental appointment booked for 5 PM tomorrow.,2025-01-10 15:37:52,,
Sender_254,Credit card payment of ₹76444 due tomorrow.,2025-01-20 09:37:52,76444.0,Very High Value
Sender_778,HR update: Your interview is scheduled for Monday.,2025-01-15 18:37:52,,
Sender_909,Hey buddy! Let's catch up this weekend.,2025-01-30 07:37:52,,
Sender_445,Water bill payment successful. Amount: ₹500.,2025-01-21 04:37:52,,
Sender_540,EMI overdue! Pay ₹44759 immediately to avoid penalty.,2025-01-29 23:37:52,44759.0,High Value
Sender_138,Credit card payment of ₹65027 due tomorrow.,2025-01-19 18:37:52,65027.0,Very High Value
Sender_579,Hurry! Get 25% off on your first order.,2025-01-28 20:37:52,,
Sender_252,Reminder: Team meeting at 10 AM tomorrow.,2025-01-27 05:37:52,,
Sender_184,Water bill payment successful. Amount: ₹500.,2025-01-25 18:37:52,,
Sender_169,Your card was used for a ₹13819 purchase.,2025-01-19 04:37:52,13819.0,High Value
Sender_367,Your electricity bill of ₹1200 is due on 10th.,2025-01-06 10:37:52,,
Sender_502,Sister: Can you pick me up from college today?,2025-01-10 17:37:52,,
Sender_509,Your flight has been rescheduled. Check details.,2025-01-28 21:37:52,,
Sender_565,Limited-time deal: Extra ₹500 cashback on purchases.,2025-01-13 16:37:52,,
Sender_702,Check-in reminder: Hotel stay starts tomorrow.,2025-02-02 15:37:52,,
Sender_388,Secure login OTP: 654321.,2025-01-30 07:37:52,,
Sender_363,Your UPI transaction of ₹9987 was declined.,2025-02-01 19:37:52,9987.0,Medium Value
Sender_943,Your bank OTP is 123456. Do not share with anyone.,2025-01-07 12:37:52,,
Sender_584,Your electricity bill of ₹1200 is due on 10th.,2025-01-18 21:37:52,,
Sender_231,Reminder: Team meeting at 10 AM tomorrow.,2025-01-07 04:37:52,,
Sender_173,Big clearance sale! Up to 50% off.,2025-01-18 07:37:52,,
Sender_809,Your reservation has been modified. Check details.,2025-01-27 09:37:52,,
Sender_952,Limited-time deal: Extra ₹500 cashback on purchases.,2025-01-04 10:37:52,,
Sender_462,Game night at my place? Let me know!,2025-01-13 13:37:52,,
Sender_190,Client meeting scheduled at 2 PM.,2025-01-08 10:37:52,,
Sender_415,Lab reports ready for pickup.,2025-01-03 03:37:52,,
Sender_941,Suspicious login detected. Reset your password now.,2025-02-01 08:37:52,,
Sender_442,Flash sale! Discounts up to 70%.,2025-01-23 03:37:52,,
Sender_755,Secure login OTP: 654321.,2025-01-09 18:37:52,,
Sender_841,HR update: Your interview is scheduled for Monday.,2025-01-03 13:37:52,,
Sender_960,New job opening in your preferred industry.,2025-01-14 20:37:52,,
Sender_877,Check-in reminder: Hotel stay starts tomorrow.,2025-01-23 03:37:52,,
Sender_928,Prescription refill reminder: Check your stock.,2025-01-23 04:37:52,,
Sender_657,Your blood test results are available online.,2025-01-25 12:37:52,,
Sender_672,Water bill payment successful. Amount: ₹500.,2025-01-29 13:37:52,,
Sender_771,Client meeting scheduled at 2 PM.,2025-01-30 20:37:52,,
Sender_166,Boarding pass issued for your flight to Dubai.,2025-01-23 05:37:52,,
Sender_318,Game night at my place? Let me know!,2025-01-07 06:37:52,,
Sender_404,Your login OTP for AppXYZ is 456789.,2025-01-11 00:37:52,,
Sender_273,Special offer! Get 50% off on all products.,2025-01-08 21:37:52,,
Sender_419,Let's discuss the new client proposal over lunch.,2025-01-06 09:37:52,,
Sender_138,"Congratulations! You are the lucky winner of ₹10,000 cash prize!",2025-01-04 00:37:52,,
Sender_554,Train 12345 is delayed by 30 minutes.,2025-01-24 00:37:52,,
Sender_455,Use 778899 to reset your password.,2025-01-14 18:37:52,,
Sender_336,Limited-time sale! Buy 1 Get 1 Free on electronics.,2025-01-28 14:37:52,,
Sender_420,₹25844 debited from your account.,2025-01-30 07:37:52,25844.0,High Value
Sender_465,Your medicine order is ready for delivery.,2025-01-09 12:37:52,,
Sender_801,Doctor's appointment confirmed for 3 PM.,2025-01-06 04:37:52,,
Sender_603,Secure login OTP: 654321.,2025-01-10 23:37:52,,
Sender_950,New business proposal received.,2025-01-18 08:37:52,,
Sender_981,MRI report uploaded. Check your email.,2025-01-15 20:37:52,,
Sender_702,Boarding pass issued for your flight to Dubai.,2025-01-07 01:37:52,,
Sender_199,Your train ticket to Delhi is confirmed.,2025-01-13 15:37:52,,
Sender_326,Secure login OTP: 654321.,2025-01-13 00:37:52,,
Sender_518,HR update: Your interview is scheduled for Monday.,2025-01-08 19:37:52,,
Sender_628,Exclusive flash sale for members only!,2025-01-08 23:37:52,,
Sender_637,"Congratulations! You are the lucky winner of ₹10,000 cash prize!",2025-01-14 16:37:52,,
Sender_811,Company update: Q2 performance report available.,2025-01-08 13:37:52,,
Sender_658,New update from your tax department.,2025-01-20 12:37:52,,
Sender_799,HR update: Your interview is scheduled for Monday.,2025-01-03 05:37:52,,
Sender_770,Lab reports ready for pickup.,2025-01-27 19:37:52,,
Sender_295,Flash sale! Discounts up to 70%.,2025-01-07 08:37:52,,
Sender_181,Doctor's appointment confirmed for 3 PM.,2025-01-22 17:37:52,,
Sender_133,Festive offer: Flat 30% discount on all items.,2025-01-05 11:37:52,,
Sender_569,MRI report uploaded. Check your email.,2025-01-16 07:37:52,,
Sender_577,Transaction OTP: 987654. Valid for 5 minutes.,2025-01-17 12:37:52,,
Sender_693,Your electricity bill of ₹1200 is due on 10th.,2025-01-04 22:37:52,,
Sender_644,Game night at my place? Let me know!,2025-01-15 16:37:52,,
Sender_304,Your card limit has been increased to ₹89260.,2025-01-14 12:37:52,89260.0,Very High Value
Sender_542,EMI overdue! Pay ₹43869 immediately to avoid penalty.,2025-01-12 15:37:52,43869.0,High Value
Sender_897,Your mobile number has been selected for a lottery prize!,2025-01-22 10:37:52,,
Sender_574,₹91045 debited from your account.,2025-01-13 22:37:52,91045.0,Very High Value
Sender_907,Prescription refill reminder: Check your stock.,2025-01-16 08:37:52,,
Sender_765,Water bill payment successful. Amount: ₹500.,2025-01-29 21:37:52,,
Sender_404,Lab reports ready for pickup.,2025-01-10 16:37:52,,
Sender_765,Secure login OTP: 654321.,2025-01-05 06:37:52,,
Sender_436,Lab reports ready for pickup.,2025-01-10 18:37:52,,
Sender_810,Game night at my place? Let me know!,2025-01-26 18:37:52,,
Sender_822,Congratulations! Your job application is shortlisted.,2025-02-02 13:37:52,,
Sender_922,₹65085 withdrawn from ATM.,2025-01-25 07:37:52,65085.0,Very High Value
Sender_119,Game night at my place? Let me know!,2025-01-13 15:37:52,,
Sender_102,Warning! Your account may be at risk. Contact support now.,2025-01-13 15:37:52,,
Sender_610,Use code WELCOME10 for ₹100 off.,2025-01-05 08:37:52,,
Sender_597,Exclusive promo code: SAVE50 for your next purchase.,2025-01-03 16:37:52,,
Sender_318,"Special offer: Buy 2, Get 1 Free.",2025-02-01 02:37:52,,
Sender_298,Big clearance sale! Up to 50% off.,2025-01-27 00:37:52,,
Sender_504,Limited-time deal: Extra ₹500 cashback on purchases.,2025-01-14 04:37:52,,
Sender_395,Hey buddy! Let's catch up this weekend.,2025-02-01 18:37:52,,
Sender_320,MRI report uploaded. Check your email.,2025-01-17 19:37:52,,
Sender_751,Big clearance sale! Up to 50% off.,2025-01-05 09:37:52,,
Sender_430,Lab reports ready for pickup.,2025-01-12 03:37:52,,
Sender_534,Flight AI-302 to Mumbai departs at 8:00 AM.,2025-01-18 08:37:52,,
Sender_103,Hurry! Get 25% off on your first order.,2025-01-06 09:37:52,,
Sender_901,Your flight has been rescheduled. Check details.,2025-01-13 18:37:52,,
Sender_444,Your electricity bill of ₹1200 is due on 10th.,2025-01-27 03:37:52,,
Sender_660,Big clearance sale! Up to 50% off.,2025-01-03 20:37:52,,
Sender_604,₹67954 spent on your credit card at Amazon.,2025-01-27 22:37:52,67954.0,Very High Value
Sender_345,Congratulations! Your job application is shortlisted.,2025-01-21 13:37:52,,
Sender_473,Use 778899 to reset your password.,2025-01-28 18:37:52,,
Sender_393,Your login OTP for AppXYZ is 456789.,2025-01-08 22:37:52,,
Sender_233,Reminder: Your Aadhaar update appointment is tomorrow.,2025-01-23 19:37:52,,
Sender_194,Special offer! Get 50% off on all products.,2025-01-12 15:37:52,,
Sender_917,Work update: Project deadline extended by a week.,2025-01-25 09:37:52,,
Sender_112,Train 12345 is delayed by 30 minutes.,2025-01-17 20:37:52,,
Sender_592,Hotel booking confirmed at Taj Mumbai.,2025-01-09 03:37:52,,
Sender_595,Your login OTP for AppXYZ is 456789.,2025-01-07 08:37:52,,
Sender_528,Water bill payment successful. Amount: ₹500.,2025-01-13 21:37:52,,
Sender_474,Hurry! Get 25% off on your first order.,2025-01-11 18:37:52,,
Sender_299,Flight AI-302 to Mumbai departs at 8:00 AM.,2025-01-27 05:37:52,,
Sender_774,IRCTC update: Train timings have changed.,2025-01-18 22:37:52,,
Sender_344,Lab reports ready for pickup.,2025-01-31 00:37:52,,
Sender_403,Reminder: Team meeting at 10 AM tomorrow.,2025-01-04 04:37:52,,
Sender_169,"Mom: Dinner is ready, come home soon.",2025-01-09 13:37:52,,
Sender_886,Use 778899 to reset your password.,2025-01-15 03:37:52,,
Sender_851,Your medicine order is ready for delivery.,2025-01-20 04:37:52,,
Sender_286,Suspicious login detected. Reset your password now.,2025-01-16 23:37:52,,
Sender_974,Hurry! Get 25% off on your first order.,2025-02-01 09:37:52,,
Sender_196,Company update: Q2 performance report available.,2025-01-21 01:37:52,,
Sender_465,Limited-time deal: Extra ₹500 cashback on purchases.,2025-01-23 01:37:52,,
Sender_202,"Mom: Dinner is ready, come home soon.",2025-01-25 06:37:52,,
Sender_590,Sister: Can you pick me up from college today?,2025-01-26 05:37:52,,
Sender_549,₹69808 spent on your credit card at Amazon.,2025-01-14 13:37:52,69808.0,Very High Value
Sender_773,HR update: Your interview is scheduled for Monday.,2025-01-02 18:37:52,,
Sender_202,New business proposal received.,2025-01-31 12:37:52,,
Sender_297,HR update: Your interview is scheduled for Monday.,2025-01-28 03:37:52,,
Sender_491,Your bank OTP is 123456. Do not share with anyone.,2025-01-28 14:37:52,,
Sender_355,HR update: Your interview is scheduled for Monday.,2025-01-12 16:37:52,,
Sender_654,Exclusive promo code: SAVE50 for your next purchase.,2025-01-17 17:37:52,,
Sender_364,Limited-time deal: Extra ₹500 cashback on purchases.,2025-01-04 07:37:52,,
Sender_708,Hotel booking confirmed at Taj Mumbai.,2025-02-01 02:37:52,,
Sender_760,"You've won $1,000,000! Claim now by clicking here.",2025-01-10 12:37:52,,
Sender_932,Missed you at the party yesterday. Where were you?,2025-01-20 20:37:52,,
Sender_744,Hotel booking confirmed at Taj Mumbai.,2025-01-25 10:37:52,,
Sender_988,Your card was used for a ₹67761 purchase.,2025-01-31 08:37:52,67761.0,Very High Value
Sender_869,Hurry! Get 25% off on your first order.,2025-01-25 08:37:52,,
Sender_526,Your bank OTP is 123456. Do not share with anyone.,2025-01-03 06:37:52,,
Sender_453,Limited-time deal: Extra ₹500 cashback on purchases.,2025-01-23 05:37:52,,
Sender_456,New business proposal received.,2025-01-29 18:37:52,,
Sender_884,Congratulations! Your job application is shortlisted.,2025-01-13 05:37:52,,
Sender_424,New update from your tax department.,2025-01-05 08:37:52,,
Sender_549,Use code WELCOME10 for ₹100 off.,2025-01-13 02:37:52,,
Sender_179,Your cashback of ₹9517 is credited.,2025-01-17 04:37:52,9517.0,Medium Value
Sender_421,New job opening in your preferred industry.,2025-01-22 13:37:52,,
Sender_391,Pharmacy alert: New medicines available.,2025-01-22 06:37:52,,
Sender_320,Your medicine order is ready for delivery.,2025-01-17 09:37:52,,
Sender_978,Pharmacy alert: New medicines available.,2025-01-17 08:37:52,,
Sender_314,Your loan application for ₹5289 has been approved.,2025-01-30 15:37:52,5289.0,Medium Value
Sender_688,Use 778899 to reset your password.,2025-01-16 15:37:52,,
Sender_283,Use 778899 to reset your password.,2025-01-22 12:37:52,,
Sender_554,Dental appointment booked for 5 PM tomorrow.,2025-01-08 10:37:52,,
Sender_812,Congratulations! Your job application is shortlisted.,2025-01-22 21:37:52,,
Sender_549,Secure login OTP: 654321.,2025-01-13 02:37:52,,
Sender_700,Use 778899 to reset your password.,2025-01-23 07:37:52,,
Sender_695,Flash sale! Discounts up to 70%.,2025-01-07 11:37:52,,
Sender_890,Prescription refill reminder: Check your stock.,2025-01-10 12:37:52,,
Sender_388,Claim your jackpot winnings now before the deadline!,2025-01-23 07:37:52,,
Sender_538,Game night at my place? Let me know!,2025-01-06 22:37:52,,
Sender_293,Your medicine order is ready for delivery.,2025-01-17 11:37:52,,
Sender_760,Dad: Don't forget to pay the electricity bill.,2025-02-01 02:37:52,,
Sender_728,Verification code: 112233 for account activation.,2025-01-21 05:37:52,,
Sender_592,Limited-time sale! Buy 1 Get 1 Free on electronics.,2025-01-26 19:37:52,,
Sender_396,Secure login OTP: 654321.,2025-01-31 02:37:52,,
Sender_941,Exclusive promo code: SAVE50 for your next purchase.,2025-01-09 12:37:52,,
Sender_592,Secure login OTP: 654321.,2025-02-01 17:37:52,,
Sender_729,Hotel booking confirmed at Taj Mumbai.,2025-01-17 21:37:52,,
Sender_329,Exclusive flash sale for members only!,2025-01-03 05:37:52,,
Sender_396,Use 778899 to reset your password.,2025-01-28 05:37:52,,
Sender_627,"Special offer: Buy 2, Get 1 Free.",2025-02-01 11:37:52,,
Sender_550,IRCTC update: Train timings have changed.,2025-01-08 07:37:52,,
Sender_581,Your medicine order is ready for delivery.,2025-01-10 21:37:52,,
Sender_304,Reminder: Your Aadhaar update appointment is tomorrow.,2025-01-10 11:37:52,,
Sender_475,Your login OTP for AppXYZ is 456789.,2025-01-22 18:37:52,,
Sender_510,Congratulations! Your job application is shortlisted.,2025-01-05 07:37:52,,
Sender_356,Your reservation has been modified. Check details.,2025-01-22 06:37:52,,
Sender_590,UPI payment of ₹50980 successful.,2025-01-02 20:37:52,50980.0,Very High Value
Sender_803,Seasonal sale is live! Don't miss out.,2025-01-14 18:37:52,,
Sender_176,Client meeting scheduled at 2 PM.,2025-01-21 17:37:52,,
Sender_744,Use code WELCOME10 for ₹100 off.,2025-01-29 06:37:52,,
Sender_529,Gas bill alert: Pay ₹750 before the due date.,2025-01-24 21:37:52,,
Sender_132,Work update: Project deadline extended by a week.,2025-01-12 09:37:52,,
Sender_822,Missed you at the party yesterday. Where were you?,2025-01-19 23:37:52,,
Sender_940,"Special offer: Buy 2, Get 1 Free.",2025-01-17 05:37:52,,
Sender_619,Dad: Don't forget to pay the electricity bill.,2025-02-01 23:37:52,,
Sender_913,Warning! Your account may be at risk. Contact support now.,2025-01-13 05:37:52,,
Sender_657,Festive offer: Flat 30% discount on all items.,2025-01-08 12:37:52,,
Sender_985,Sister: Can you pick me up from college today?,2025-02-02 12:37:52,,
Sender_189,Big clearance sale! Up to 50% off.,2025-01-26 13:37:52,,
Sender_358,Congratulations! Your job application is shortlisted.,2025-01-31 02:37:52,,
Sender_516,Your blood test results are available online.,2025-01-08 21:37:52,,
Sender_568,Sister: Can you pick me up from college today?,2025-01-06 14:37:52,,
Sender_352,New business proposal received.,2025-01-05 21:37:52,,
Sender_330,Check-in reminder: Hotel stay starts tomorrow.,2025-01-29 17:37:52,,
Sender_121,Your mobile number has been selected for a lottery prize!,2025-01-15 10:37:52,,
Sender_663,Work update: Project deadline extended by a week.,2025-01-03 05:37:52,,
Sender_687,Exclusive flash sale for members only!,2025-01-11 21:37:52,,
Sender_672,Reminder: Your Aadhaar update appointment is tomorrow.,2025-02-01 13:37:52,,
Sender_365,Your electricity bill of ₹1200 is due on 10th.,2025-01-16 18:37:52,,
Sender_489,Your login OTP for AppXYZ is 456789.,2025-01-13 07:37:52,,
Sender_717,Missed you at the party yesterday. Where were you?,2025-01-04 22:37:52,,
Sender_784,Let's discuss the new client proposal over lunch.,2025-01-31 08:37:52,,
Sender_512,EMI payment of ₹16138 is due next week.,2025-01-31 04:37:52,16138.0,High Value
Sender_930,Doctor's appointment confirmed for 3 PM.,2025-01-29 15:37:52,,
Sender_958,₹44902 spent on your credit card at Amazon.,2025-01-19 12:37:52,44902.0,High Value
Sender_210,"Special offer: Buy 2, Get 1 Free.",2025-01-17 09:37:52,,
Sender_970,HR update: Your interview is scheduled for Monday.,2025-01-26 14:37:52,,
Sender_578,Received ₹61647 via UPI transfer.,2025-01-18 14:37:52,61647.0,Very High Value
Sender_800,Your loan application for ₹51471 has been approved.,2025-01-24 21:37:52,51471.0,Very High Value
Sender_632,Special offer! Get 50% off on all products.,2025-01-21 18:37:52,,
Sender_252,"Congratulations! You are the lucky winner of ₹10,000 cash prize!",2025-01-03 12:37:52,,
Sender_968,Your bank OTP is 123456. Do not share with anyone.,2025-02-02 16:37:52,,
Sender_160,₹56270 has been credited to your account.,2025-01-25 17:37:52,56270.0,Very High Value
Sender_240,Water bill payment successful. Amount: ₹500.,2025-01-26 23:37:52,,
Sender_784,New update from your tax department.,2025-02-01 00:37:52,,
Sender_995,Lab reports ready for pickup.,2025-01-14 08:37:52,,
Sender_262,Congratulations! Your job application is shortlisted.,2025-01-29 21:37:52,,
Sender_868,Your train ticket to Delhi is confirmed.,2025-01-15 12:37:52,,
Sender_420,Your monthly EMI of ₹8874 has been deducted.,2025-01-22 21:37:52,8874.0,Medium Value
Sender_415,New job opening in your preferred industry.,2025-01-14 15:37:52,,
Sender_448,Congratulations! Your job application is shortlisted.,2025-01-19 23:37:52,,
Sender_853,EMI payment of ₹59926 is due next week.,2025-01-27 03:37:52,59926.0,Very High Value
Sender_411,Doctor's appointment confirmed for 3 PM.,2025-01-10 10:37:52,,
Sender_234,Dad: Don't forget to pay the electricity bill.,2025-01-17 07:37:52,,
Sender_124,Game night at my place? Let me know!,2025-01-19 01:37:52,,
Sender_355,Company update: Q2 performance report available.,2025-01-06 01:37:52,,
Sender_619,Client meeting scheduled at 2 PM.,2025-01-17 01:37:52,,
Sender_548,Company update: Q2 performance report available.,2025-01-05 15:37:52,,
Sender_328,Hurry! Get 25% off on your first order.,2025-01-29 13:37:52,,
Sender_618,EMI overdue! Pay ₹12913 immediately to avoid penalty.,2025-01-06 06:37:52,12913.0,High Value
Sender_881,Your loan application for ₹47487 has been approved.,2025-01-29 00:37:52,47487.0,High Value
Sender_756,Missed you at the party yesterday. Where were you?,2025-01-31 22:37:52,,
Sender_334,Hotel booking confirmed at Taj Mumbai.,2025-01-26 17:37:52,,
Sender_372,Gas bill alert: Pay ₹750 before the due date.,2025-01-31 22:37:52,,
Sender_396,Your monthly EMI of ₹95408 has been deducted.,2025-01-18 14:37:52,95408.0,Very High Value
Sender_231,Dental appointment booked for 5 PM tomorrow.,2025-01-25 00:37:52,,
Sender_697,Company update: Q2 performance report available.,2025-01-03 22:37:52,,
Sender_302,Special offer! Get 50% off on all products.,2025-01-18 02:37:52,,
Sender_226,New job opening in your preferred industry.,2025-01-11 01:37:52,,
Sender_805,Your bank OTP is 123456. Do not share with anyone.,2025-01-29 12:37:52,,
Sender_798,Train 12345 is delayed by 30 minutes.,2025-01-05 06:37:52,,
Sender_840,Flight AI-302 to Mumbai departs at 8:00 AM.,2025-01-06 21:37:52,,
Sender_328,Verification code: 112233 for account activation.,2025-02-01 20:37:52,,
Sender_503,Big clearance sale! Up to 50% off.,2025-01-18 13:37:52,,
Sender_577,Dad: Don't forget to pay the electricity bill.,2025-02-01 05:37:52,,
Sender_581,Your card was used for a ₹41073 purchase.,2025-01-31 14:37:52,41073.0,High Value
Sender_357,Check-in reminder: Hotel stay starts tomorrow.,2025-01-16 19:37:52,,
Sender_604,Client meeting scheduled at 2 PM.,2025-01-03 09:37:52,,
Sender_461,Train 12345 is delayed by 30 minutes.,2025-01-23 02:37:52,,
Sender_641,Your medicine order is ready for delivery.,2025-01-20 01:37:52,,
Sender_790,Hotel booking confirmed at Taj Mumbai.,2025-01-11 18:37:52,,
Sender_306,Your electricity bill of ₹1200 is due on 10th.,2025-01-31 13:37:52,,
Sender_124,₹36343 spent on your credit card at Amazon.,2025-01-03 07:37:52,36343.0,High Value
Sender_606,Secure login OTP: 654321.,2025-02-01 03:37:52,,
Sender_284,Important: Property tax deadline extended.,2025-01-27 12:37:52,,
Sender_615,Sister: Can you pick me up from college today?,2025-01-11 11:37:52,,
Sender_591,Dad: Don't forget to pay the electricity bill.,2025-01-24 14:37:52,,
Sender_397,New business proposal received.,2025-01-09 00:37:52,,
Sender_514,Verification code: 112233 for account activation.,2025-01-14 04:37:52,,
Sender_154,Secure login OTP: 654321.,2025-01-11 07:37:52,,
Sender_248,Seasonal sale is live! Don't miss out.,2025-01-10 13:37:52,,
Sender_951,Gas bill alert: Pay ₹750 before the due date.,2025-01-27 01:37:52,,
Sender_975,"You've won $1,000,000! Claim now by clicking here.",2025-01-15 11:37:52,,
Sender_929,Transaction OTP: 987654. Valid for 5 minutes.,2025-01-07 03:37:52,,
Sender_653,Seasonal sale is live! Don't miss out.,2025-01-12 15:37:52,,
Sender_468,Use 778899 to reset your password.,2025-01-03 20:37:52,,
Sender_449,Hey buddy! Let's catch up this weekend.,2025-01-24 06:37:52,,
Sender_812,Transaction OTP: 987654. Valid for 5 minutes.,2025-01-12 05:37:52,,
Sender_173,Exclusive flash sale for members only!,2025-01-08 16:37:52,,
Sender_476,Pharmacy alert: New medicines available.,2025-01-21 18:37:52,,
Sender_327,Water bill payment successful. Amount: ₹500.,2025-02-01 07:37:52,,
Sender_915,Big clearance sale! Up to 50% off.,2025-01-07 19:37:52,,
Sender_735,Your cashback of ₹85076 is credited.,2025-01-18 00:37:52,85076.0,Very High Value
Sender_356,Special offer! Get 50% off on all products.,2025-01-30 18:37:52,,
Sender_776,Flight AI-302 to Mumbai departs at 8:00 AM.,2025-01-25 07:37:52,,
Sender_154,Your mobile number has been selected for a lottery prize!,2025-01-27 05:37:52,,
Sender_872,Your electricity bill of ₹1200 is due on 10th.,2025-01-24 00:37:52,,
Sender_621,Festive offer: Flat 30% discount on all items.,2025-01-26 08:37:52,,
Sender_122,Use 778899 to reset your password.,2025-01-16 23:37:52,,
Sender_481,Hey buddy! Let's catch up this weekend.,2025-01-27 14:37:52,,
Sender_722,Train 12345 is delayed by 30 minutes.,2025-01-05 08:37:52,,
Sender_908,Let's discuss the new client proposal over lunch.,2025-01-13 20:37:52,,
Sender_258,Your electricity bill of ₹1200 is due on 10th.,2025-01-07 02:37:52,,
Sender_778,Your reservation has been modified. Check details.,2025-01-20 09:37:52,,
Sender_310,Doctor's appointment confirmed for 3 PM.,2025-01-12 17:37:52,,
Sender_869,Work update: Project deadline extended by a week.,2025-01-15 07:37:52,,
Sender_234,"Mom: Dinner is ready, come home soon.",2025-01-30 03:37:52,,
Sender_265,Your flight has been rescheduled. Check details.,2025-01-25 04:37:52,,
Sender_904,Company update: Q2 performance report available.,2025-01-27 08:37:52,,
Sender_656,"Mom: Dinner is ready, come home soon.",2025-01-05 07:37:52,,
Sender_936,Reminder: Team meeting at 10 AM tomorrow.,2025-01-17 09:37:52,,
Sender_753,₹94767 spent on your credit card at Amazon.,2025-01-16 19:37:52,94767.0,Very High Value
Sender_878,Exclusive flash sale for members only!,2025-01-03 06:37:52,,
Sender_129,Reminder: Your health check-up is due.,2025-01-03 15:37:52,,
Sender_419,Lab reports ready for pickup.,2025-01-19 19:37:52,,
Sender_668,Gas bill alert: Pay ₹750 before the due date.,2025-02-01 06:37:52,,
Sender_551,Flash sale! Discounts up to 70%.,2025-01-26 09:37:52,,
Sender_994,Pharmacy alert: New medicines available.,2025-01-10 14:37:52,,
Sender_661,Use code WELCOME10 for ₹100 off.,2025-01-17 20:37:52,,
Sender_834,Your loan application for ₹39313 has been approved.,2025-01-18 18:37:52,39313.0,High Value
Sender_282,Limited-time deal: Extra ₹500 cashback on purchases.,2025-02-01 19:37:52,,
Sender_187,Festive offer: Flat 30% discount on all items.,2025-01-04 17:37:52,,
Sender_933,Secure login OTP: 654321.,2025-01-27 03:37:52,,
Sender_262,Your blood test results are available online.,2025-01-05 22:37:52,,
Sender_532,Limited-time sale! Buy 1 Get 1 Free on electronics.,2025-01-23 03:37:52,,
Sender_177,Your medicine order is ready for delivery.,2025-01-07 20:37:52,,
Sender_972,Your bank OTP is 123456. Do not share with anyone.,2025-01-05 08:37:52,,
Sender_454,New business proposal received.,2025-01-26 21:37:52,,
Sender_539,Important: Property tax deadline extended.,2025-01-05 21:37:52,,
Sender_737,Verification code: 112233 for account activation.,2025-01-28 11:37:52,,
Sender_891,Dental appointment booked for 5 PM tomorrow.,2025-01-20 13:37:52,,
Sender_305,Your card was used for a ₹57944 purchase.,2025-01-23 04:37:52,57944.0,Very High Value
Sender_620,Suspicious login detected. Reset your password now.,2025-01-15 04:37:52,,
Sender_281,New business proposal received.,2025-02-02 17:37:52,,
Sender_665,Dad: Don't forget to pay the electricity bill.,2025-01-05 07:37:52,,
Sender_551,Company update: Q2 performance report available.,2025-01-31 18:37:52,,
Sender_835,Work update: Project deadline extended by a week.,2025-01-20 19:37:52,,
Sender_294,Your login OTP for AppXYZ is 456789.,2025-01-30 22:37:52,,
Sender_125,Doctor's appointment confirmed for 3 PM.,2025-01-11 05:37:52,,
Sender_715,₹40317 withdrawn from ATM.,2025-01-31 05:37:52,40317.0,High Value
Sender_583,Flash sale! Discounts up to 70%.,2025-01-17 03:37:52,,
Sender_408,Flash sale! Discounts up to 70%.,2025-01-30 17:37:52,,
Sender_555,Your blood test results are available online.,2025-01-25 19:37:52,,
Sender_944,Boarding pass issued for your flight to Dubai.,2025-01-05 17:37:52,,
Sender_924,Reminder: Your health check-up is due.,2025-01-11 16:37:52,,
Sender_619,Transaction OTP: 987654. Valid for 5 minutes.,2025-01-31 04:37:52,,
Sender_569,Congratulations! Your job application is shortlisted.,2025-01-27 15:37:52,,
Sender_752,Suspicious login detected. Reset your password now.,2025-01-29 18:37:52,,
Sender_746,"Congratulations! You are the lucky winner of ₹10,000 cash prize!",2025-01-10 15:37:52,,
Sender_313,"You've won $1,000,000! Claim now by clicking here.",2025-01-22 12:37:52,,
Sender_821,Your monthly EMI of ₹51376 has been deducted.,2025-01-07 21:37:52,51376.0,Very High Value
Sender_139,Boarding pass issued for your flight to Dubai.,2025-01-12 12:37:52,,
Sender_376,"Mom: Dinner is ready, come home soon.",2025-02-02 03:37:52,,
Sender_417,Exclusive promo code: SAVE50 for your next purchase.,2025-01-08 20:37:52,,
Sender_917,Your electricity bill of ₹1200 is due on 10th.,2025-01-31 13:37:52,,
Sender_572,Exclusive promo code: SAVE50 for your next purchase.,2025-02-02 17:37:52,,
Sender_444,EMI overdue! Pay ₹23695 immediately to avoid penalty.,2025-01-28 11:37:52,23695.0,High Value
Sender_829,Doctor's appointment confirmed for 3 PM.,2025-01-28 18:37:52,,
Sender_146,Let's discuss the new client proposal over lunch.,2025-01-10 05:37:52,,
Sender_902,Loan statement is available for ₹88308.,2025-01-15 13:37:52,88308.0,Very High Value
Sender_708,₹70819 spent on your credit card at Amazon.,2025-01-08 17:37:52,70819.0,Very High Value
Sender_103,Flight AI-302 to Mumbai departs at 8:00 AM.,2025-01-10 16:37:52,,
Sender_202,Client meeting scheduled at 2 PM.,2025-01-08 17:37:52,,
Sender_477,Doctor's appointment confirmed for 3 PM.,2025-01-16 00:37:52,,
